Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
0,Logan South Sudanese Multicultural Development Association,4127,SLACKS CREEK,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4127,,,2500,2500,0,
31975275993,Islamic Womens Association of Qld Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4119,,,7000,7000,0,
54857579252,Qld Eidfest Association Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4119,,,7000,7000,0,
86693043372,Australian Taiwanese Chamber of Commerce Queensland Inc,4119,UNDERWOOD,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4119,,,10000,10000,0,
21728003819,MultiLink Community Services Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4114,,,5000,5000,0,
49991006857,"The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane, St Paul's Catholic Primary School",,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4114,,,5000,5000,0,
78596425974,Ethnic Community Council of Logan Inc.,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4114,,,6000,6000,0,
43068163020,George Street Neighbourhood Centre Association Inc,,,CAMS Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Mackay Regional,,,,133368,44456,0,
56240712069,Mackay Regional Council,4740,MACKAY,LAMP Multicultural Policy Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Mackay Regional,4740,,,133368,44456,0,
56240712069,Mackay Regional Council,4740,MACKAY,CAMS Target Communities Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Mackay Regional,4740,,,141702,47234,0,
56240712069,Mackay Regional Council,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Mackay Regional,4740,,,3000,3000,0,
34937660255,Islamic Society of Mackay,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Mackay Regional,4741,,,5000,5000,0,
52942509249,Australian South Sea Islander Arts and Cultural Development Org.,4740,NORTH MACKAY,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Mackay Regional,4740,,,8500,8500,0,
15093924706,Mapoon Aboriginal Shire Council,4874,MAPOON,Mapoon Early Learning Centre Project Manager,DATSIMA,State,Indigenous Support,,Grant,Operational,16/02/2012,31/12/2012,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Mapoon Aboriginal Shire,4874,,,102273,29981,0,
15093924706,Mapoon Aboriginal Shire Council,4874,MAPOON,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,14/02/2012,13/02/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Mapoon Aboriginal Shire,4874,,,10000,10000,0,
99324089164,Maranoa Regional Council,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Maranoa Regional,4465,,,2000,2000,0,
46494115017,Mareeba Multicultural Festival,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Mareeba Shire,4880,,,15000,15000,0,
78155350847,Neighbourhood Centre Caboolture Inc,4510,CABOOLTURE,CAMS Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Moreton Bay Regional,,,,266733,88911,0,
92967232136,Moreton Bay Regional Council,4510,CABOOLTURE,Multicultural Planning and Development Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Moreton Bay Regional,4510,,,133368,44456,0,
37112962607,Multicultural Association of Caboolture Shire Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Moreton Bay Regional,4510,,,4000,4000,0,
0,Pasifika Vibes Festival Committee,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Moreton Bay Regional,4508,,,4000,4000,0,
21227399530,Deception Bay Community Youth Programs Assoc Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Moreton Bay Regional,4508,,,3000,3000,0,
92147343655,Dias-Mendis Pty Ltd,4520,MOUNT GLORIOUS,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Moreton Bay Regional,4520,,,1000,1000,0,
0,Bhutanese Australian Association of Qld,4507,WOORIM,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Moreton Bay Regional,4507,,,1000,1000,0,
18410990342,Good Shepherd Parish Mt Isa,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Mount Isa City,4825,,,10000,10000,0,
43593215992,Napranum Aboriginal Shire Council,4874,,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,22/03/2013,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Napranum Aboriginal Shire,4874,,,10000,10000,0,
43593215992,Napranum Aboriginal Shire Council,4874,,Young Adults Leadership and Capability Program,DATSIMA,State,Indigenous Support,,Grant,Operational,4/07/2012,31/08/2012,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Napranum Aboriginal Shire,,,,50000,50000,0,
27853926592,Northern Peninsula Area Regional Council,4876,BAMAGA,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,22/03/2013,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Northern Peninsula Area Regional,4876,,,2500,2500,0,
34103787081,Pormpuraaw Aboriginal Shire Council,4871,PORMPURAAW,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,22/03/2013,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Pormpuraaw Aboriginal Shire,4871,,,2500,2500,0,
17690272004,Brisbane Maharashtra Mandal Inc,4158,THORNESIDE,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Redland City,4158,,,1000,1000,0,
17690272004,Brisbane Maharashtra Mandal Inc,4158,THORNESIDE,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Redland City,4158,,,1000,1000,0,
48992200269,Central Queensland Multicultural Assoc Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Rockhampton Regional,4702,,,6000,6000,0,
59923523766,Rockhampton Regional Council,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Rockhampton Regional,4700,,,4000,4000,0,
59923523766,Rockhampton Regional Council,4700,ROCKHAMPTON CITY,LAMP Multicultural Policy Officer Position,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Rockhampton Regional,4700,,,133368,44456,0,
39181103288,Central Queensland University - Division of Student Administration,,,ASSI Scholarships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,1/03/2005,31/12/2015,One-off,Education and training,Multicultural Affairs,Community Development,,To provide scholarships to Australian South Sea Islander students to assist with their undergraduate university studies.,No,Rockhampton Regional,4700,,,81996,10000,0,
0,ASSI 150 SEQ committee,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Scenic Rim Regional,4285,,,5000,5000,0,
17862722505,Cherbourg Aboriginal Shire Council,4605,MURGON,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,22/03/2013,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,South Burnett Regional,4605,,,2500,2500,0,
28441859157,University of the Sunshine Coast,4558,,ASSI Scholarships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,1/03/2004,31/12/2015,One-off,Education and training,Multicultural Affairs,Community Development,,To provide scholarships to Australian South Sea Islander students to assist with their undergraduate university studies.,No,Sunshine Coast Regional,4558,,,79000,15000,0,
72058446125,Nambour Community Centre Inc,4560,NAMBOUR,CAMS Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Sunshine Coast Regional,,,,133368,44456,0,
61638292816,FESTURI - a multicultural celebration Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Sunshine Coast Regional,4560,,,6000,6000,0,
50228320317,Toowoomba International Multicultural Society Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Toowoomba Regional,4350,,,10000,10000,0,
94710251744,The Corporation of the Trustees of the Order of the Sisters of Mercy in Queensland,4014,NUDGEE,CAMS Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Toowoomba Regional,,,,266733,88911,0,
40234732081,"University of Southern Queensland, Multicultural Centre",4350,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Toowoomba Regional,4350,,,5000,5000,0,
94710251744,"The Corporation of the Trustees of the Order of the Sisters of Mercy in Queensland, Twba",,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Toowoomba Regional,4350,,,7500,7500,0,
99788305360,Toowoomba Regional Council,4350,TOOWOOMBA CITY,LAMP Multicultural Policy Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Toowoomba Regional,4350,,,133368,44456,0,
43951810704,Spirit of Africa Cultural Association,4818,CRANBROOK,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Townsville City,4814,,,1500,1500,0,
47712308058,Townsville Multicultural Support Group Inc,4812,MUNDINGBURRA,CAMS Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Townsville City,4812,,,266733,88911,0,
37398704439,Community Information Centre Townsville Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Townsville City,4810,,,5000,5000,0,
58147832700,Blackbird International Limited,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Townsville City,4810,,,5000,5000,0,
68010556395,Townsville Intercultural Centre Ltd,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Townsville City,4810,,,7000,7000,0,
68010556395,Townsville Intercultural Centre Ltd,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Townsville City,4810,,,15000,15000,0,
44741992072,Townsville City Council,4810,TOWNSVILLE CITY,LAMP Multicultural Policy Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Townsville City,4810,,,133368,44456,0,
0,Dalby Welcoming Community Committee,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Western Downs Regional,4405,,,4000,4000,0,
83677637687,Shire of Tara Development Association Inc (Incorporating Tara Shire Tourist Association),,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Western Downs Regional,4421,,,2000,2000,0,
50120099235,Whitsunday Australian South Sea Islander United Community,4805,BOWEN,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Whitsunday Regional,4805,,,1000,1000,0,
16133571041,Woorabinda Aboriginal Shire Council,4702,WOORABINDA,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,22/03/2013,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Woorabinda Aboriginal Shire,4713,,,2500,2500,0,
30977526871,Yarrabah Aboriginal Shire Council,4871,,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,22/03/2013,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Yarrabah Aboriginal Shire,4871,,,2500,2500,0,
51118344666,Together for Humanity Foundation Limited,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,,2073,,,5000,5000,0,
