Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
92967232136,Moreton Bay Regional Council,,Caboolture,Community Development Services,DCCSDS,State,Community Support & Sector Development,,Grant,Operational ,1/07/2009,31/12/2012,Ongoing,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Moreton Bay Regional,,,,212284,33638,0,
92967232136,Moreton Bay Regional Council,,Caboolture,Multicultural Planning and Development Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Ongoing,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Moreton Bay Regional,,,,133368,44456,0,
92967232136,Moreton Bay Regional Council,,Caboolture,Moreton Bay Regional Council - Pine Rivers Disability Program,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/04/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Moreton Bay Regional,,,,11395,11395,0,
92967232136,Moreton Bay Regional Council,,Caboolture,Moreton Bay Regional Council - Pine Rivers Disability Program,DCCSDS,State and Commonwealth,Support for School Leavers (PSS),,Grant,Operational,1/04/2011,30/06/2014,Fixed Term,People with disability,Disability Services,School leavers,,"The purpose of supports for school leavers is to assist young people with a disability to build pathways to access their community, and to support their transition towards adult life.",No,Moreton Bay Regional,,,,169565,169565,0,
94710251744,The Corporation of the Trustees of the Order of the Sisters of Mercy in Queensland,,Nudgee,MFS - Residential Care Program - Petrie,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,15/04/2011,31/12/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Moreton Bay Regional,,,,2112539,807395,0,
94710251744,The Corporation of the Trustees of the Order of the Sisters of Mercy in Queensland,,Nudgee,MFS - Residential Care Program - Burpengary,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,1/01/2012,31/12/2014,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Moreton Bay Regional,,,,2699547,928077,0,
94710251744,The Corporation of the Trustees of the Order of the Sisters of Mercy in Queensland,,Nudgee,MFS - Therapeutic Residential Care Service - Southern Queensland,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,1/04/2011,31/03/2014,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Moreton Bay Regional,,,,5419282,1989433,0,
94710251744,The Corporation of the Trustees of the Order of the Sisters of Mercy in Queensland,,Nudgee,MFS - Supported Independent Living Program - North Coast,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,2/09/2010,30/06/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Moreton Bay Regional,,,,1545645,526037,0,
94710251744,The Corporation of the Trustees of the Order of the Sisters of Mercy in Queensland,,Nudgee,MFS -  Residential Care Program - North Coast Emergency,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,2/09/2010,30/06/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Moreton Bay Regional,,,,2766705,1075489,0,
96010643909,Blue Care: Head office,,Toowong,Blue Care: Head Office - SCH - Caboolture Respite & Community Services,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,3/06/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Moreton Bay Regional,,,,160257,160257,0,
96901378241,Mt Nebo State School P and C Association,,Mt Nebo,Mt Nebo State School P and C Association,DCCSDS,State,Community Support & Sector Development,,Grant,Operational,21/05/2013,20/05/2014,Fixed Term,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Moreton Bay Regional,,,,4347,4347,0,
99008610035,Save The Children Australia,,East Melbourne,Jebb House,DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,1/01/2013,30/09/2015,Ongoing,Homes and housing,Social Inclusion,Domestic Violence,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Moreton Bay Regional,,,,1106839,402788,0,
19009687030,Open Minds Australia,,Woolloongabba,Open Minds Australia - Burpengary,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,17/06/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Moreton Bay Regional,,,,140297,140297,0,
19009687030,Open Minds Australia,,Woolloongabba,Open Minds Australia - Burpengary,DCCSDS,State and Commonwealth,Disability Assistance Package   ,,Grant,Operational,17/06/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"Adults with a disability receive support to live in their own home, family home or in shared accommmodation support arrangements.",No,Moreton Bay Regional,,,,216549,216549,0,
35020644975,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane,,South Brisbane,Centacare ,DCCSDS,State and Commonwealth,Disability Assistance Package   ,,Grant,Operational,15/03/2012,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"Adults with a disability receive support to live in their own home, family home or in shared accommmodation support arrangements.",No,Moreton Bay Regional,,,,325012,325012,0,
96132521898,Koorburra House Pty Ltd,,Caboolture,Koorburra House Pty Ltd ,DCCSDS,State and Commonwealth,Disability Assistance Package   ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"Adults with a disability receive support to live in their own home, family home or in shared accommmodation support arrangements.",No,Moreton Bay Regional,,,,249298,249298,0,
96132521898,Koorburra House Pty Ltd,,Caboolture,Koorburra House Pty Ltd ,DCCSDS,State and Commonwealth,Young Adults Exiting Care of State ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Young people,,YACS provides funding support to young people to enable them to transition from care and to access appropriate services from the day of their 18th birthday.,No,Moreton Bay Regional,,,,201195,201195,0,
96132521898,Koorburra House Pty Ltd,,Caboolture,Koorburra House Pty Ltd ,DCCSDS,State and Commonwealth,Disability Assistance Package   ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"Adults with a disability receive support to live in their own home, family home or in shared accommmodation support arrangements.",No,Moreton Bay Regional,,,,249298,249298,0,
96132521898,Koorburra House Pty Ltd,,Caboolture,Koorburra House Pty Ltd ,DCCSDS,State and Commonwealth,Young Adults Exiting Care of State ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Young people,,YACS provides funding support to young people to enable them to transition from care and to access appropriate services from the day of their 18th birthday.,No,Moreton Bay Regional,,,,201195,201195,0,
15000002522,Mission Australia,,Stones Corner,Mornington Island - Combined Services,DCCSDS,State,Child Safety Family Support Services,,Grant,Operational ,1/01/2012,31/12/2014,Ongoing,Parents and families,Child Safety,Family Support,,"Services target identified vulnerable children, young people and families and respond to a known risk or problem. The early intervention activities delivered address risks and resolve problems at an early stage. Services meet unmet needs, build capacity and resilience and enhance the wellbeing and safety of this target group.",No,Mount Isa City,,,,1808469,847422,0,
15000002522,Mission Australia,,Stones Corner,Mornington Island - Combined Services,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,1/01/2012,31/12/2014,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Mount Isa City,,,,2967720,767186,0,
15000002522,Mission Australia,,Stones Corner,Mornington Island - Combined Services,DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,1/01/2012,31/12/2014,Ongoing,Homes and housing,Social Inclusion,Domestic Violence,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,850524,291597,0,
18410990342,Roman Catholic Trust Corporation for the Diocese of Townsville,,Mount Isa,Brilla Brilla Centre - Community Support Service (Neighbhourhood Centre),DCCSDS,State,Community Support & Sector Development,,Grant,Operational ,28/02/2013,31/03/2016,Ongoing,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Mount Isa City,,,,155565,50338,0,
18410990342,Roman Catholic Trust Corporation for the Diocese of Townsville,,Mount Isa,Mt Isa Good Shepherd Catholic Parish,DCCSDS,State,Individual Support,,Grant,Operational,1/02/2013,31/12/2013,Fixed Term,Community support,Social Inclusion,Individual Support,,"To provide counselling and other support services to assist vulnerable individuals who are at risk of, or who are experiencing personal, social, financial or emotional difficulties.",No,Mount Isa City,,,,2718,2718,0,
18410990342,Roman Catholic Trust Corporation for the Diocese of Townsville,,Mount Isa,Doomadgee and Mornington Island Men's Groups,DCCSDS,State,Public Intoxication,,Grant,Operational ,1/01/2013,30/06/2013,Ongoing,Community support,Social Inclusion,Public Intoxication,,"To assist people who misuse, or are at risk of misusing, alcohol and/or volatile substances and/or are at risk of entering police custody through supervision for recovery from intoxication, case management, outreach and positive diversion programs.",No,Mount Isa City,,,,487537,334097,0,
18410990342,Roman Catholic Trust Corporation for the Diocese of Townsville,,Mount Isa,Arthur Petersen Diversionary Centre and Cell Visitor Service,DCCSDS,State,Public Intoxication,,Grant,Operational ,1/04/2013,30/03/2016,Ongoing,Community support,Social Inclusion,Public Intoxication,,"To assist people who misuse, or are at risk of misusing, alcohol and/or volatile substances and/or are at risk of entering police custody through supervision for recovery from intoxication, case management, outreach and positive diversion programs.",No,Mount Isa City,,,,5216865,1396748,0,
18410990342,Roman Catholic Trust Corporation for the Diocese of Townsville,,Mount Isa,Riverbed Action Group Outreach and Support Service (RAGOSS),DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,1/01/2012,31/12/2014,Ongoing,Homes and housing,Social Inclusion,Homelessness,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,987544,313565,0,
19115332057,DandR Community Services Pty Ltd,,Parramatta Park,,DCCSDS,State,Community Care,,Grant,Capital,1/06/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community",No,Mount Isa City,,,,0,12000,0,
22406683778,North West Hospital and Health Service,,Mount Isa,Evolve Therapeutic Services,DCCSDS,State,Child Safety Client Support Services,,Grant,Operational ,1/01/2013,30/06/2015,Ongoing,Parents and families,Child Safety,Client Support,,"Provide assistance to children, young people and families who are referred by Child Safety Services for a range of interventions that focus on the Child Safety Services’ assessed needs of children and families.  ",No,Mount Isa City,,,,324466,55273,0,
26143496221,Coalition on Criminal Assault in the Home (North Queensland) Inc,,Townsville City,North Queensland Domestic Violence Resource Service - Mount Isa,DCCSDS,State,Domestic & Family Violence Prevention & Support,,Grant,Operational ,1/01/2012,31/12/2014,Ongoing,Community support,Social Inclusion,Domestic Violence ,,"To provide information, advice, referral and support to people at risk of or experiencing domestic and family violence and to achieve safer communities through prevention and early intervention and service system capacity building.",No,Mount Isa City,,,,157308,53334,0,
26143496221,Coalition on Criminal Assault in the Home (North Queensland) Inc,,Townsville City,Domestic and Family Violence Men's Perpetrator Behaviour Change Service,DCCSDS,State,Domestic & Family Violence Prevention & Support,,Grant,Operational,1/04/2012,30/06/2013,Fixed Term,Community support,Social Inclusion,Domestic Violence ,,"To provide information, advice, referral and support to people at risk of or experiencing domestic and family violence and to achieve safer communities through prevention and early intervention and service system capacity building.",No,Mount Isa City,,,,213497,133098,0,
26143496221,Coalition on Criminal Assault in the Home (North Queensland) Inc,,Townsville City,Mount Isa Safe at Home Service,DCCSDS,State,Domestic & Family Violence Prevention & Support,,Grant,Operational ,17/09/2012,16/09/2015,Ongoing,Community support,Social Inclusion,Domestic Violence ,,"To provide information, advice, referral and support to people at risk of or experiencing domestic and family violence and to achieve safer communities through prevention and early intervention and service system capacity building.",No,Mount Isa City,,,,382650,44704,0,
26143496221,Coalition on Criminal Assault in the Home (North Queensland) Inc,,Townsville City,North Queensland Domestic Violence Resource Service - Domestic & Family Violence & Homelessness,DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,1/10/2012,30/09/2015,Ongoing,Homes and housing,Social Inclusion,Homelessness,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,286104,95368,0,
28728322186,UnitingCare Community,,Fortitude Valley,LCC - Mount Isa Emergency Residential Care Service,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,1/04/2013,31/03/2016,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Mount Isa City,,,,2623232,873613,0,
28953930342,Churches of Christ in Queensland,,Kenmore,CCQ - PATHWAYS - Mount Isa Residential Service,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,1/04/2012,31/03/2015,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Mount Isa City,,,,3380421,1047114,0,
28953930342,Churches of Christ in Queensland,,Kenmore,CCQ - PATHWAYS - Mount Isa Foster & Kinship Care,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,30/07/2010,30/06/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Mount Isa City,,,,2025160,678043,0,
28953930342,Churches of Christ in Queensland,,Kenmore,CCQ - PATHWAYS - Mount Isa Supported Independent Living,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,1/04/2012,31/03/2015,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Mount Isa City,,,,569193,148729,0,
28953930342,Churches of Christ in Queensland,,Kenmore,CCQ - PATHWAYS - Mount Isa Specialist Foster Care,DCCSDS,State,Child Safety Placement Services,,Grant,Operational ,30/07/2010,30/06/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Provide places (accommodation and support) for children and young people who are unable to live at home.  A range of services are required to respond to the different levels of support needs of the child or young person and provide stable, quality care services. ",No,Mount Isa City,,,,1135156,338110,0,
29076247836,Cape York/Gulf Remote Area Aboriginal and Torres Strait Islander Child Care Advisory Association Inc,,Cairns,CYRAATSICCA  - Mt Isa Family Support Service,DCCSDS,State,Indigenous Child Protection Services,,Grant,Operational ,1/01/2011,31/12/2013,Ongoing,Parents and families,Child Safety,Client Support ,,"Provide assistance to children, young people and families who are referred by Child Safety Services for a range of interventions that focus on the Child Safety Services’ assessed needs of children and families.  ",No,Mount Isa City,,,,1736244,629690,0,
32234126186,The Salvation Army (Qld) Property Trust,,Sydney,Salvation Army Mt Isa Womens Shelter (Serenity House),DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,30/03/2012,31/03/2015,Ongoing,Homes and housing,Social Inclusion,Homelessness,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,1096020,375078,0,
35424394822,Young People Ahead Inc,,Parkside,Mt Isa Youth Place of Safety,DCCSDS,State,Public Intoxication,,Grant,Operational ,1/07/2010,30/06/2014,Ongoing,Community support,Social Inclusion,Public Intoxication,,"To assist people who misuse, or are at risk of misusing, alcohol and/or volatile substances and/or are at risk of entering police custody through supervision for recovery from intoxication, case management, outreach and positive diversion programs.",No,Mount Isa City,,,,2408356,659707,0,
35424394822,Young People Ahead Inc,,Parkside,Youth Housing and Reintegration Service (Mount Isa),DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational,24/09/2010,30/06/2014,Fixed Term,Homes and housing,Social Inclusion,Youth Support,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,1387191,326179,0,
35424394822,Young People Ahead Inc,,Parkside,Mt Isa Youth Shelter,DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,1/07/2012,30/06/2015,Ongoing,Homes and housing,Social Inclusion,Homelessness,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,1451898,483966,0,
39519823494,Ngurri Ngurri Aboriginal and Torres Strait Islander Corporation,,Mt Isa,Ngurri Ngurri Young Female Shelter,DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,1/10/2012,30/09/2015,Ongoing,Homes and housing,Social Inclusion,Homelessness,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,1237899,412633,0,
43824927762,Royal Queensland Bush Children's Health Scheme,,Toowong,Royal Queensland Bush Children's Health Scheme,DCCSDS,State,Community Support & Sector Development,,Grant,Operational,26/04/2013,25/04/2014,Fixed Term,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Mount Isa City,,,,1695,1695,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,Tingalpa,Mornington Island Safe Havens Project Service,DCCSDS,State,Child Safety Family Support Services,,Grant,Operational,1/10/2011,30/09/2012,Fixed Term,Parents and families,Child Safety,Family Support,,"Services target identified vulnerable children, young people and families and respond to a known risk or problem. The early intervention activities delivered address risks and resolve problems at an early stage. Services meet unmet needs, build capacity and resilience and enhance the wellbeing and safety of this target group.",No,Mount Isa City,,,,357078,20475,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,Tingalpa,Queensland Police Citizens Youth Welfare Association,DCCSDS,State,Community Support & Sector Development,,Grant,Operational,26/04/2013,25/04/2014,Fixed Term,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Mount Isa City,,,,5000,5000,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,Tingalpa,QPCYWA - Mount Isa- Rural Youth Worker,DCCSDS,State,Youth Support,,Grant,Operational ,1/10/2012,30/09/2015,Ongoing,Youth,Social Inclusion,Youth Support,,To support young people across Queensland who are vulnerable and at risk of poor life outcomes through a range of services from preventative programs through to intensive support.,No,Mount Isa City,,,,220866,36786,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,Tingalpa,Youth Engagement Coordinator,DCCSDS,State,Youth Support,,Grant,Operational ,1/01/2012,31/12/2014,Ongoing,Youth,Social Inclusion,Youth Support,,To support young people across Queensland who are vulnerable and at risk of poor life outcomes through a range of services from preventative programs through to intensive support.,No,Mount Isa City,,,,580069,65424,0,
58072422925,Ozcare,,Kangaroo Point,Ozcare - Mt Isa,DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,1/07/2011,30/06/2014,Ongoing,Homes and housing,Social Inclusion,Homelessness,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,2008379,687932,0,
67035469183,Aboriginal and Islanders Development and Recreational Women's Association Mount Isa and District Inc,,Mount Isa,Mount Isa Recognised Entity,DCCSDS,State,Indigenous Child Protection Services,,Grant,Operational,1/05/2012,30/09/2014,Fixed Term,Parents and families,Child Safety,Client Support ,,"Provide assistance to children, young people and families who are referred by Child Safety Services for a range of interventions that focus on the Child Safety Services’ assessed needs of children and families.  ",No,Mount Isa City,,,,1306267,560777,0,
67035469183,Aboriginal and Islanders Development and Recreational Women's Association Mount Isa and District Inc,,Mount Isa,Aboriginal & Islander Womens Shelter - Nawamba,DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,1/01/2013,31/12/2015,Ongoing,Homes and housing,Social Inclusion,Domestic Violence,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,1161186,387062,0,
71436550643,Mount Isa Meals on Wheels Inc,,Mount Isa,,DCCSDS,State,Community Care,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community.",No,Mount Isa City,,,,1265,1265,0,
71683872431,Mount Isa Family Support Service and Neighbourhood Centre Inc,,Mt Isa,Mt Isa Family Support Service and Neighbourhood Centre,DCCSDS,State,Community Support & Sector Development,,Grant,Operational ,1/01/2011,31/12/2013,Ongoing,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Mount Isa City,,,,378054,128747,0,
71683872431,Mount Isa Family Support Service and Neighbourhood Centre Inc,,Mt Isa,Mount Isa Family Support Service and Neighbourhood Centre Inc,DCCSDS,State,Community Support & Sector Development,,Grant,Operational,26/04/2013,25/04/2014,Fixed Term,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Mount Isa City,,,,3840,3840,0,
71683872431,Mount Isa Family Support Service and Neighbourhood Centre Inc,,Mt Isa,Mt Isa Family Support Service and Neighbourhood Centre,DCCSDS,State,Individual Support,,Grant,Operational,1/02/2013,31/12/2013,Fixed Term,Community support,Social Inclusion,Individual Support,,"To provide counselling and other support services to assist vulnerable individuals who are at risk of, or who are experiencing personal, social, financial or emotional difficulties.",No,Mount Isa City,,,,3328,3328,0,
73697336567,Mount Isa Skills Association Inc,,Mount Isa,Isa Skills Youth Initiative,DCCSDS,State,Youth Support,,Grant,Operational ,1/01/2012,30/06/2013,Ongoing,Youth,Social Inclusion,Youth Support,,To support young people across Queensland who are vulnerable and at risk of poor life outcomes through a range of services from preventative programs through to intensive support.,No,Mount Isa City,,,,284827,165428,0,
73697336567,Mount Isa Skills Association Inc,,Mount Isa,Turning Point Youth Service (Mt Isa Cluster),DCCSDS,State,Youth Support,,Grant,Operational ,1/07/2011,30/06/2013,Ongoing,Youth,Social Inclusion,Youth Support,,To support young people across Queensland who are vulnerable and at risk of poor life outcomes through a range of services from preventative programs through to intensive support.,No,Mount Isa City,,,,487401,183057,0,
73697336567,Mount Isa Skills Association Inc,,Mount Isa,Mount Isa Skills Association Inc - Enid Street,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Mount Isa City,,,,99586,99586,0,
73697336567,Mount Isa Skills Association Inc,,Mount Isa,Mount Isa Skills Association Inc - Enid Street,DCCSDS,State and Commonwealth,Disability Funding (DGEN)   ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"This funding is predominantly accommodation support funding, but also includes a mix or old grants allocated to services in a block amount.",No,Mount Isa City,,,,102132,102132,0,
73697336567,Mount Isa Skills Association Inc,,Mount Isa,Mount Isa Skills Association Inc - Enid Street,DCCSDS,State and Commonwealth,Resilience Partnership & Innovation,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,Provides non-government organisation with funds to enhance their capacity and capability to respond to the needs of people with a disability and improve the provision of community supports including early intervention.,No,Mount Isa City,,,,5000,5000,0,
73697336567,Mount Isa Skills Association Inc,,Mount Isa,Mount Isa Skills Association Inc - Enid Street,DCCSDS,State and Commonwealth,Support for School Leavers (PSS),,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,School leavers,,"The purpose of supports for school leavers is to assist young people with a disability to build pathways to access their community, and to support their transition towards adult life.",No,Mount Isa City,,,,185780,185780,0,
79786799140,Centacare Townsville,,Cranbrook,Centacare - Mt Isa - Family Intervention Service,DCCSDS,State,Child Safety Client Support Services,,Grant,Operational ,11/11/2010,30/06/2013,Ongoing,Parents and families,Child Safety,Client Support,,"Provide assistance to children, young people and families who are referred by Child Safety Services for a range of interventions that focus on the Child Safety Services’ assessed needs of children and families.  ",No,Mount Isa City,,,,1007179,415722,0,
79786799140,Centacare Townsville,,Cranbrook,Centacare - Mt Isa - Counselling & Intervention,DCCSDS,State,Child Safety Client Support Services,,Grant,Operational ,1/07/2012,30/06/2015,Ongoing,Parents and families,Child Safety,Client Support,,"Provide assistance to children, young people and families who are referred by Child Safety Services for a range of interventions that focus on the Child Safety Services’ assessed needs of children and families.  ",No,Mount Isa City,,,,572088,190696,0,
79786799140,Centacare Townsville,,Cranbrook,Remote Area Integrated Family Support Services,DCCSDS,State,Child Safety Family Support Services,,Grant,Operational ,31/03/2011,30/03/2014,Ongoing,Parents and families,Child Safety,Family Support,,"Services target identified vulnerable children, young people and families and respond to a known risk or problem. The early intervention activities delivered address risks and resolve problems at an early stage. Services meet unmet needs, build capacity and resilience and enhance the wellbeing and safety of this target group.",No,Mount Isa City,,,,1696218,599585,0,
79786799140,Centacare Townsville,,Cranbrook,Mount Isa - BRIDGE,DCCSDS,State,Child Safety Family Support Services,,Grant,Operational ,1/07/2011,30/06/2014,Ongoing,Parents and families,Child Safety,Family Support,,"Services target identified vulnerable children, young people and families and respond to a known risk or problem. The early intervention activities delivered address risks and resolve problems at an early stage. Services meet unmet needs, build capacity and resilience and enhance the wellbeing and safety of this target group.",No,Mount Isa City,,,,1230069,417041,0,
