Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
51626296801,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane,,GREENSLOPES,St Brigid's Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,28/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Ipswich City,,,,29643,9307,0,
67343639607,Focal Extended Inc,,NORTH IPSWICH,Focal Extended Inc Vacation Care,DETE,State,Vacation Care Access,,Grant,Operational,1/07/2013,30/06/2016,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Ipswich City,,,,71553,23143,0,
59150737849,The Creche and Kindergarten Association Limited,,MORANBAH,C&K Moranbah Community Kindergarten ,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Isaac Regional,,,,14000,14000,0,
59150737849,The Creche and Kindergarten Association Limited,,CLERMONT,C&K Clermont Community Kindergarten ,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Isaac Regional,,,,4000,4000,0,
39274142600,Isaac Regional Council,,MORANBAH,Joey Occasional Child Care Service,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Isaac Regional,,,,143026,46302,0,
57783582509,Blair House Student Hostel (Clermont),,,,DETE,Combined,Student Hostel Support Scheme (SHSS),,Grant,Operational and Capital,,,Ongoing,Community support,Accommodation,,,To provide financial assistance to eligible non-profit organisations providing hostel accommodation in rural areas to accommodate geographically isolated primary and secondary students (including students with disabilities) so they may have daily access to schools.,No,Isaac Regional,,,,,40127,22551,http://education.qld.gov.au/schools/grants/other/hostel.html
86255216480,Kowanyama Aboriginal Shire Council,,KOWANYAMA,Monkar Child Care Activity Program,DETE,State,Long Day Care (ATSI),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Kowanyama Aboriginal Shire,,,,315947,0,0,
86255216480,Kowanyama Aboriginal Shire Council,,KOWANYAMA,Kowanyama Vacation Care Program,DETE,State,Vacation Care Access,,Grant,Operational,1/07/2011,30/06/2014,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Kowanyama Aboriginal Shire,,,,27945,0,0,
59150737849,The Creche and Kindergarten Association Limited,,HATTON VALE,C&K Hatton Vale Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Lockyer Valley Regional,,,,4000,4000,0,
46010575747,Canterbury College Limited,,WATERFORD,Canterbury College Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,10000,10000,0,
73547053250,Shailer Road Community Kindergarten Assoc Inc,,SHAILER PARK,Shailer Road Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,10000,10000,0,
73547053250,Shailer Road Community Kindergarten Assoc Inc,,SHAILER PARK,Shailer Road Community Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,18000,18000,18000,
89958370965,Springwood Community Kindergarten Association Inc,,SPRINGWOOD,Springwood Community Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,8000,8000,8000,
11248791547,Beenleigh Community Pre-Schooling Centre Inc,,BEENLEIGH,Beenleigh Community Pre-Schooling Centre,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,10000,10000,0,
69812978488,Jimboomba Community Kindergarten Association Inc,,JIMBOOMBA,Jimboomba Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,4000,4000,0,
59150737849,The Creche and Kindergarten Association Limited,,SPRINGWOOD,C&K Calvary Community Kindergarten ,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,4000,4000,0,
59150737849,The Creche and Kindergarten Association Limited,,WATERFORD,C&K Waterford Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,10000,10000,0,
59150737849,The Creche and Kindergarten Association Limited,,KINGSTON,C&K Kingston Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,4000,4000,0,
59150737849,The Creche and Kindergarten Association Limited,,MT WARREN PARK,C&k Mount Warren Park Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Logan City,,,,4000,4000,0,
18042128826,Ganyjuu Aboriginal & Torres Strait Islander Corporation Family Support Service,,LOGAN CENTRAL,Logan Children & Family Centre,DETE,Commonwealth,Integrated Service Delivery (CFC),,Grant,Operational,1/03/2012,30/06/2014,Fixed-term,Education and training,Early Years,,,"To deliver integrated early childhood education and care, parent and family support and child and maternal health services. Focused on providing services to Aboriginal and Torres Strait Islander families with children from birth to 8 years.",No,Logan City,,,,2134259,830000,2134259,
95084695045,The Benevolent Society,,PADDINGTON,Browns Plains Early Years Centre (EYC) & Satellite services,DETE,State,Integrated Service Delivery (EYC),,Grant,Operational,1/01/2012,31/12/2014,Fixed-term,Education and training,Early Years,,,"To provide integrated early years services to families with young children and also to pregnant women, including early childhood education and care, family support and health services.  4 centres providing services in 13 communities",No,Logan City,,,,8020419,2594094,0,
43596714005,Kingston East Neighbourhood Group Inc,,SLACKS CREEK,Kingston East Occasional Childcare,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Logan City,,,,156772,50752,0,
18042128826,Ganyjuu Aboriginal & Torres Strait Islander Corporation Family Support Service,,LOGAN CENTRAL,T2K - Transition 2 Kindergarten,DETE,Commonwealth,Pre-Kindergarten Support,,Grant,Operational,31/07/2013,30/07/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To facilitate community awareness and promote access and participation to kindergarten programs for Aboriginal and Torres Strait Islander children and children from CALD backgrounds. Funding is intended to address barriers to kindergarten participation by supporting and resourcing community organisations to engage families in programs and activities which support access to early learning.,No,Logan City,,,,300000,0,300000,
58009666193,Queensland Police Citizens Youth Welfare Association,,TINGALPA,Woodhill - Logan PCYC School Age Care,DETE,State,School Aged Care,,Grant,Operational,27/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Logan City,,,,35250,11058,0,
16834804112,Longreach Regional Council,,LONGREACH,Longreach & Districts Childcare & Family Support Service Mobile Childcare Unit,DETE,State,Family Support (Mobile),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Education and training,Early Years,,,To provide families in rural and remote areas of Queensland access to child care,No,Longreach Regional,,,,481054,174446,0,
16834804112,Longreach Regional Council,,,,DETE,Combined,Student Hostel Support Scheme (SHSS),,Grant,Operational and Capital,,,Ongoing,Community support,Accommodation,,,To provide financial assistance to eligible non-profit organisations providing hostel accommodation in rural areas to accommodate geographically isolated primary and secondary students (including students with disabilities) so they may have daily access to schools.,No,Longreach Regional,,,,,55714,34489,http://education.qld.gov.au/schools/grants/other/hostel.html
21528592597,The Roman Catholic Trust Corporation For The Diocese Of Rockhampton,,MOUNT PLEASANT,"Emmanuel Kindergarten, Mount Pleasant",DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Mackay Regional,,,,12000,12000,12000,
12226452826,The Gowrie (Qld) Inc.,,MIRANI,Pioneer Valley Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Mackay Regional,,,,6000,6000,6000,
83230737564,Bucasia Kindergarten Association Incorporated,,BUCASIA,Bucasia Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Mackay Regional,,,,6000,6000,0,
27216470853,The Pioneer Community Pre-School and Kindergarten Association Inc,,NORTH MACKAY,Pioneer Pre School and Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Mackay Regional,,,,16000,16000,0,
24791367519,South Mackay Kindergarten Association Incorporated,,SOUTH MACKAY,South Mackay Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Mackay Regional,,,,16000,16000,0,
59150737849,The Creche and Kindergarten Association Limited,,WALKERSTON,C&K Walkerston Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Mackay Regional,,,,6000,6000,0,
59150737849,The Creche and Kindergarten Association Limited,,BEACONSFIELD,C&K Beaconsfield,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Mackay Regional,,,,6000,6000,0,
59150737849,The Creche and Kindergarten Association Limited,,RURAL VIEW,C&K Eimeo Road Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Mackay Regional,,,,4000,4000,0,
43068163020,George Street Neighbourhood Centre Association Inc,,SOUTH MACKAY,Early Years Health and Wellbeing Program,DETE,State,Health and Wellbeing ,,Grant,Operational,1/08/2011,30/09/2014,Fixed-term,Health and wellbeing,Early Years,,,To employ an Early Years Health and Wellbeing team to facilitate the referral of identified children to targeted health & wellbeing services; &  to promote general good health & wellbeing,No,Mackay Regional,,,,674189,206551,0,
59150737849,The Creche and Kindergarten Association Limited,,NEWMARKET,Mackay Children & Family Centre,DETE,Commonwealth,Integrated Service Delivery (CFC),,Grant,Operational,1/07/2012,30/06/2014,Fixed-term,Education and training,Early Years,,,"To deliver integrated early childhood education and care, parent and family support and child and maternal health services. Focused on providing services to Aboriginal and Torres Strait Islander families with children from birth to 8 years.",No,Mackay Regional,,,,2058376,500000,2058376,
43068163020,George Street Neighbourhood Centre Association Inc,,SOUTH MACKAY,George Street Neighbourhood Centre,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,6/01/2011,31/12/2013,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Mackay Regional,,,,297047,96516,0,
15826162244,Platypus Playcare Incorporated,,EUNGELLA,Platypus Playcare LHC,DETE,State,Limited Hours Care,,Grant,Operational,29/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Mackay Regional,,,,105557,0,0,
43068163020,George Street Neighbourhood Centre Association Inc,,SOUTH MACKAY,George Street Neighbourhood Centre - Targeted Parenting Program,DETE,State,Parenting Support,,Grant,Operational,1/09/2011,30/09/2014,Fixed-term,Parents and families,Early Years,,,To assist the organisation to provide targeted parenting programs and family support to Indigenous families in the local community.,No,Mackay Regional,,,,228199,71840,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,TINGALPA,Mackay PCYC School Age Care,DETE,State,School Aged Care,,Grant,Operational,27/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Mackay Regional,,,,11160,3501,0,
76516378390,Mackay Children's Support Programs,,MACKAY,MCSP School Aged Care Service,DETE,State,School Aged Care,,Grant,Operational,27/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Mackay Regional,,,,23557,1154,0,
61476931339,Maranoa Kindergarten Association,,ROMA,Maranoa Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Maranoa Regional,,,,10000,10000,10000,
83147608166,Blue Care South West Region,,MIDDLE RIDGE,Injune Child Care and Family Support Hub,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,22/12/2009,31/12/2013,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Maranoa Regional,,,,75870,24539,0,
99324089164,Maranoa Regional Council,,ROMA,Maranoa Early Learning,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Maranoa Regional,,,,111897,36225,0,
75320334776,Roma Rural Student Hostel,,,,DETE,Combined,Student Hostel Support Scheme (SHSS),,Grant,Operational and Capital,,,Ongoing,Community support,Accommodation,,,To provide financial assistance to eligible non-profit organisations providing hostel accommodation in rural areas to accommodate geographically isolated primary and secondary students (including students with disabilities) so they may have daily access to schools.,No,Maranoa Regional,,,,,71243,45101,http://education.qld.gov.au/schools/grants/other/hostel.html
84711828030,Filipino Australian Teachers Association Of Queensland (Fataq) Inc  ,,,,DETE,State,After Hours Ethnic Schooling Program (AHES),,Grant,Operational,,,Ongoing,Community support,Language Education,,,To build upon the language potential encountered in a number of community organisations and expand the number of Languages Other Than English (LOTE) currently offered to Queensland students.,No,Moreton Bay Regional,,,,2830,2240,,
12226452826,The Gowrie (Qld) Inc.,,CABOOLTURE,Lady Gowrie Caboolture East Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,20000,20000,0,
46550759445,Bayview Kindergarten Association,,DECEPTION BAY,Bayview Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,26000,26000,0,
84207648972,Lawnton Kindergarten Preschool Assc Inc,,NIGHTINGALE,Lawnton Kindergarten And Pre School,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,10000,10000,0,
51048029489,Strathpine Community Kindergarten And Preschool Association Inc.,,STRATHPINE,Strathpine Community Kindergarten and Preschool,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,34000,34000,0,
93910168649,The Burpengary Kindergarten Assoc Inc,,BURPENGARY,The Burpengary Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,10000,10000,0,
31025292522,Pine Rivers Kindergarten Association Inc,,KALLANGUR,Pine Rivers Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,2000,2000,2000,
41791546406,Albany Creek Kindergarten Association Incorporated,,ALBANY CREEK,Albany Creek Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,14000,14000,14000,
28734750875,Samford Community Kindergarten Inc,,SAMFORD,Samford Community Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,4000,4000,4000,
70793830439,Dayboro Community Kindergarten Association Inc,,DAYBORO,Dayboro Community Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,6000,6000,6000,
79047870785,Florence Kindergarten & Preschool Inc.,,MARGATE,Florence Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,4000,4000,4000,
59150737849,The Creche and Kindergarten Association Limited,,ARANA HILLS,C&K Arana Hills Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,6000,6000,6000,
59150737849,The Creche and Kindergarten Association Limited,,BANKSIA BEACH,C&K BANKSIA BEACH COMMUNITY KINDERGARTEN,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,10000,10000,0,
59150737849,The Creche and Kindergarten Association Limited,,DECEPTION BAY,C&K Deception Bay North Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,22000,22000,0,
59150737849,The Creche and Kindergarten Association Limited,,KIPPA RING,C&K ANNE SHEARER KINDERGARTEN & PRE SCHOOL,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,8000,8000,0,
59150737849,The Creche and Kindergarten Association Limited,,BEACHMERE,C&K Beachmere Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,8000,8000,0,
59150737849,The Creche and Kindergarten Association Limited,,NARANGBA,C&K Jinibara State School Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,14000,14000,0,
59150737849,The Creche and Kindergarten Association Limited,,CABOOLTURE,C&K Caboolture TAFE Community Child Care Centre (C&K Ltd),DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Moreton Bay Regional,,,,24000,24000,0,
12226452826,The Gowrie (Qld) Inc.,,FORTITUDE VALLEY,Caboolture - Early Years Centre,DETE,State,Integrated Service Delivery (EYC),,Grant,Operational,1/10/2011,30/09/2014,Fixed-term,Education and training,Early Years,,,"To provide integrated early years services to families with young children and also to pregnant women, including early childhood education and care, family support and health services.  4 centres providing services in 13 communities",No,Moreton Bay Regional,,,,6369426,2060104,0,
12226452826,The Gowrie (Qld) Inc.,,FORTITUDE VALLEY,Lady Gowrie Community Space,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/10/2011,30/09/2014,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Moreton Bay Regional,,,,170274,55073,0,
64550746717,Wamuran State School P&C Association,,WAMURAN,Wamuran State School P&C Assoc. Out of School Hours Care,DETE,State,School Aged Care,,Grant,Operational,7/09/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Moreton Bay Regional,,,,34906,11058,0,
37785341707,Mt Samson State School P & C Association,,MOUNT SAMSON,Mount Samson State School Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,28/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Moreton Bay Regional,,,,33451,10503,0,
79685451696,Save the Children Australia as Trustee for Save the Children Australia Trust,,SOUTH BRISBANE,Mornington Island Children & Family Centre,DETE,Commonwealth,Integrated Service Delivery (CFC),,Grant,Operational,1/09/2011,30/06/2014,Fixed-term,Education and training,Early Years,,,"To deliver integrated early childhood education and care, parent and family support and child and maternal health services. Focused on providing services to Aboriginal and Torres Strait Islander families with children from birth to 8 years.",No,Mornington Shire,,,,2723503,925312,2723503,
58009666193,QPCYWA - Mornington Island,,HYDE PARK,QPCYWA - Mornington Island Vacation Care Access,DETE,State,Vacation Care Access,,Grant,Operational,31/03/2012,31/03/2015,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Mornington Shire,,,,23553,0,0,
59150737849,The Creche and Kindergarten Association Limited,,SUNSET,C&K Sunset Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Mount Isa City,,,,8000,8000,0,
18410990342,The Roman Catholic Trust Corporation for the Diocese of Townsville,,TOWNSVILLE,Mount Isa Children & Family Centre,DETE,Commonwealth,Integrated Service Delivery (CFC),,Grant,Operational,1/09/2011,30/06/2014,Fixed-term,Education and training,Early Years,,,"To deliver integrated early childhood education and care, parent and family support and child and maternal health services. Focused on providing services to Aboriginal and Torres Strait Islander families with children from birth to 8 years.",No,Mount Isa City,,,,3358991,575813,3358991,
18410990342,The Roman Catholic Trust Corporation for the Diocese of Townsville,,TOWNSVILLE,Brilla Brilla Child Care Hub,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,28/02/2013,31/03/2016,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Mount Isa City,,,,335090,107540,0,
99565171592,Injilinji Corporation for Children and Youth Services,,MOUNT ISA,Injilinji Aboriginal and Torres Strait Islander Corporation for Children and Youth Services,DETE,State,Vacation Care Access,,Grant,Operational,31/03/2012,31/03/2015,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Mount Isa City,,,,27945,9038,0,
43593215992,Napranum Aboriginal Shire Council,,NAPRANUM,Napranum Childrens Activity Program,DETE,State,Long Day Care (ATSI),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Napranum Aboriginal Shire,,,,185692,20000,0,
71919068507,Mundubbera Kindergarten Assoc,,MUNDUBBERA,Mundubbera Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,North Burnett Regional,,,,4000,4000,0,
21765839675,Biggenden and District Kindergarten Association Inc,,BIGGENDEN,Biggenden and District Kindergarten,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,North Burnett Regional,,,,111900,36225,0,
71688394380,NPA Family & Community Services ATSI Corporation,,BAMAGA,Northern Peninsula Area - Child and Family Support Service,DETE,State,Family Support (CAFS),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Northern Peninsula Area Regional,,,,625828,202601,0,
71688394380,NPA Family & Community Services ATSI Corporation,,BAMAGA,Umagico Child Care Centre,DETE,State,Long Day Care (ATSI),,Grant,Operational,1/02/2011,31/03/2014,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Northern Peninsula Area Regional,,,,75693,23230,0,
